danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,time_signature,genre,song_name,duration_min
0.7559999999999999,0.794,0,-4.539,1,0.208,0.0362,0.0,0.314,0.474,140.036,7m1p5O2UOyQM14DVIZUwGx,4,Dark Trap,Slip on a Banana Clip,2.286583333333333
0.799,0.546,9,-6.081,1,0.3229999999999999,0.185,3.19e-06,0.0836,0.736,150.00799999999998,6lsxMdXKFAXZDPe8om1iOI,4,Dark Trap,Lights,3.0441166666666666
0.931,0.273,5,-11.723,0,0.176,0.00946,0.0,0.1369999999999999,0.0603,119.956,0FmrNFYyLLRtIS7XWJPLLk,4,Dark Trap,Akina Speed Star,2.5016666666666665
0.898,0.547,3,-5.707000000000001,0,0.313,0.484,1.04e-05,0.37,0.763,200.02,6eL1ncVDtQHgSm3E288TS7,4,Dark Trap,Big Fish,3.302216666666667
0.835,0.5589999999999999,5,-5.617000000000001,1,0.0327,0.0017699999999999,5.5e-05,0.1159999999999999,0.267,133.05200000000002,27H0ZfxRxOC97n72akzapS,4,Dark Trap,The Bodies Fall Just Like the Leaves,2.4135333333333335
0.716,0.745,1,-6.374,1,0.318,0.216,0.0,0.103,0.0971,208.054,6jSvKhj9D9tXTgiyOHhYn8,4,Dark Trap,Story: No Title,2.8147166666666665
0.723,0.4589999999999999,11,-10.259,1,0.239,0.0009599999999999,0.0,0.11,0.313,139.972,3Bo3lNVQTtZYMCoItX8dKW,4,Dark Trap,P.S Fuck You Cunt (feat. Lil Peep),3.2857166666666666
0.8490000000000001,0.736,9,-6.6610000000000005,1,0.147,0.0049299999999999,0.0,0.0757,0.271,147.904,40zwfL4MFqa3LN5Cauu70u,4,Dark Trap,Torch,2.8913166666666665
0.762,0.509,1,-7.354,1,0.0631,0.148,0.0,0.155,0.0671,120.054,6fMIRwUAU2Zyb2IaMGiyAg,4,Dark Trap,"Buff Squad (feat. Pouya, Shakewell & Germ)",2.9244166666666667
0.7559999999999999,0.74,1,-4.531000000000001,1,0.0563,0.00834,0.171,0.6459999999999999,0.308,123.049,1uDtlAvSiXgktRJjA8LpWC,4,Dark Trap,Sarcophagus III (feat. $Uicideboy$),2.8630333333333335
0.727,0.846,8,-3.555,1,0.1939999999999999,0.0245,0.0,0.143,0.529,131.984,2XT4tF5bnKqmxZi6rxN43d,4,Dark Trap,Virginia Tech,2.4261333333333335
0.7829999999999999,0.497,1,-7.652,1,0.0508,0.0716,0.6,0.124,0.0381,212.026,177BasCdDuPYuv0E0Ujbqs,4,Dark Trap,Lte,2.2291333333333334
0.841,0.5760000000000001,0,-7.593,0,0.125,0.289,0.0,0.105,0.278,192.008,0AANzyXvGrG0buJ8bksZyt,3,Dark Trap,Fuckthepopulation,2.503416666666667
0.685,0.402,0,-8.076,0,0.0734,0.208,0.0206,0.402,0.107,119.917,2ww1CemCVpqs9sQXO9jfN2,4,Dark Trap,Gloss of Blood,1.7371666666666667
0.556,0.449,7,-10.363,1,0.2269999999999999,0.0807,0.0372,0.446,0.484,179.968,4kBrbBGK0vLW1CihB20Qtq,4,Dark Trap,100K,3.3993333333333333
0.625,0.45,9,-9.985,1,0.0311,0.0776,0.000217,0.1169999999999999,0.0362,185.948,7Cye3UbCA6UNuDykdCf3AB,3,Dark Trap,Dark Light,3.4412
0.8,0.8240000000000001,8,-5.159,1,0.0604,0.0128,0.000221,0.0527,0.462,150.023,35su7ZktjYPHSIUSKlr7XD,4,Dark Trap,"But Wait, There's More (feat. $uicideBoy$)",2.1333333333333333
0.7340000000000001,0.7240000000000001,11,-5.648,1,0.267,0.0133,0.0,0.248,0.256,170.05,4zoYSZrDb3EUPWlDi2OwAC,4,Dark Trap,Great Influence,3.3882333333333334
0.777,0.742,5,-8.222999999999999,1,0.289,0.165,0.0,0.0957,0.605,125.0,44X2fcZQhyywsHTmvbS5zY,4,Dark Trap,It Don't Matter,2.1773
0.733,0.66,4,-6.87,0,0.0436,0.0219,0.0,0.151,0.259,138.034,7yZBKFxnmoHLJFhAy2BBlo,4,Dark Trap,absolute in doubt,3.7837833333333335
0.8029999999999999,0.789,10,-3.434,0,0.0383,0.0304,0.0,0.3779999999999999,0.647,119.999,4CHp6dRZTeFAu4bSOxfH7Y,4,Dark Trap,Boss,1.7670166666666667
0.649,0.5379999999999999,0,-9.793,0,0.0918,0.0483,0.401,0.0928,0.355,160.075,46eK1kembooWblMi7M7yLM,4,Dark Trap,Look at Me Now,2.5
0.58,0.867,11,-4.031000000000001,0,0.165,0.0152,0.182,0.14,0.482,159.95,4mx0eNjjZUyOzfY3I4P9HD,4,Dark Trap,Bulletproof,2.13515
0.8009999999999999,0.679,4,-8.747,0,0.0527,0.17,8.85e-06,0.188,0.483,130.015,6lt8N5nSY1EaiyeDRAIwcW,4,Dark Trap,Contraband,3.78525
0.677,0.655,7,-5.541,1,0.0433,0.0027,0.276,0.162,0.146,200.238,3PcrNUFsSYnkJJNE6roBKl,4,Dark Trap,Deira City Centre,3.28045
0.623,0.716,11,-7.449,0,0.207,0.22,2.54e-06,0.113,0.203,116.914,2djY65hifu2a4R2WqcXqKL,4,Dark Trap,Kyoto,4.5
0.797,0.542,9,-7.324,1,0.346,0.018,0.0,0.0838,0.313,155.862,2KSFen8RLeGFqBQ8Dfx1gU,4,Dark Trap,Pull Out Game,1.84615
0.85,0.542,0,-6.922999999999999,1,0.231,0.53,0.0,0.0774,0.595,120.037,3f9xcqxIGsm85RFjGEG2W9,4,Dark Trap,Bird Is The Word,3.9808833333333333
0.743,0.411,2,-7.343,1,0.376,0.254,0.0,0.292,0.3389999999999999,119.693,7t2eWdGWBTAxaXxaGqq9ts,4,Dark Trap,Life Is Short,2.3442833333333333
0.8759999999999999,0.759,11,-1.889,1,0.0513,0.0224,0.000675,0.475,0.271,113.996,1hXn4XPjJ40toZWl2bWYZu,4,Dark Trap,Here We Go Again,2.8081666666666667
0.665,0.8270000000000001,1,-5.597,1,0.147,0.13,0.0,0.351,0.12,143.026,4DgImhJ5lY30bQdY6zVsb4,4,Dark Trap,Bloodshed,3.35665
0.81,0.585,9,-7.037000000000001,0,0.288,0.248,0.0115,0.0959,0.281,139.968,4zIMuGSdbGTahvHB7CloVR,4,Dark Trap,Wassup Bro!,2.2851166666666667
0.618,0.743,1,-4.458,1,0.2339999999999999,0.0191,0.0232,0.452,0.249,120.16,1rr9KQgLpdA8gN307EufaA,4,Dark Trap,ACT 2 - BirthOfTheSpaceGod,2.5281666666666665
0.622,0.8590000000000001,9,-1.541,1,0.213,0.0342,0.0,0.0797,0.296,173.99400000000003,0NeiQDX41fUCbSVkek4qBQ,4,Dark Trap,Grey Tee,1.9310333333333334
0.674,0.6459999999999999,0,-9.423,1,0.4,0.1169999999999999,0.0,0.104,0.222,160.028,2os38o5E7NoO4B2cx42h5V,4,Dark Trap,Sleeping Bag,2.05
0.628,0.53,10,-9.663,0,0.0855,0.0608,0.0,0.0642,0.203,190.012,4rLltALU0JVawcOAA88bnQ,4,Dark Trap,Afterlife,2.7
0.877,0.655,1,-5.3,1,0.0769,0.00181,0.0,0.0948,0.119,127.947,0cITCVs87JVapD98fVnj7X,3,Dark Trap,King Cobra (Drippin'),2.000983333333333
0.585,0.895,11,-3.663,0,0.136,0.0505,0.0042299999999999,0.32,0.181,119.904,7Cq27Qc3WRyQ3ddwVslpVZ,4,Dark Trap,Heart Attack,3.2261166666666665
0.7170000000000001,0.925,0,-4.246,1,0.311,0.244,0.0,0.287,0.412,137.989,3STThGLjuFSaoseZvWupmx,4,Dark Trap,Chain$Aw,3.5374166666666667
0.7140000000000001,0.853,5,-4.9,0,0.304,0.205,0.0,0.1159999999999999,0.178,204.068,3IIArPxV2jUXk2zTKbzCVx,4,Dark Trap,"King, Scar.",3.6776
0.473,0.772,10,-6.332000000000001,0,0.317,0.0212,0.0,0.3989999999999999,0.303,130.32,44AH8XwgrebHvQAZJbSrsV,4,Dark Trap,P.T.S.D,5.13175
0.767,0.637,3,-7.859,1,0.442,0.0673,0.0,0.105,0.536,160.123,3whnCBcKgmEstjzv3Kxruh,4,Dark Trap,Brand New,2.275
0.7190000000000001,0.7040000000000001,1,-5.23,1,0.093,0.138,0.0,0.0753,0.0808,113.007,0Z9sJ77J6qKd2HYv32ynUS,4,Dark Trap,Jukai,4.95455
0.85,0.4579999999999999,1,-6.622999999999999,1,0.206,0.00487,0.0,0.122,0.419,141.997,25EQ1EYpBTC26cRRoiLsTf,4,Dark Trap,Philosopher's Throne,3.0075666666666665
0.672,0.574,9,-4.663,1,0.0993,0.0303,2.02e-06,0.18,0.106,206.038,2wf9bp4MkChojtljddWpbO,4,Dark Trap,PRBLMS,4.1128833333333334
0.758,0.716,1,-6.621,1,0.346,0.607,9.52e-05,0.0653,0.565,189.872,5GxLshYIBBgkrW4a9aUVn0,4,Dark Trap,Back At It,2.5499833333333335
0.76,0.774,9,-6.593,1,0.172,0.00972,0.000701,0.1989999999999999,0.493,148.0,6Ikh2kZIzZ2GEKpZfrV3D3,4,Dark Trap,Fuck a Hoe (feat. $Uicideboy$),3.1982833333333334
0.508,0.417,10,-8.699,0,0.0335,0.0231,0.00207,0.128,0.337,193.92,1mWYAMktr6Ggh9paVLyc69,4,Dark Trap,Broken,2.106333333333333
0.8690000000000001,0.5720000000000001,1,-9.086,1,0.55,0.0493,0.0,0.103,0.6579999999999999,152.11,6AK1RhuJ2zNxPO15SGtRsf,4,Dark Trap,3 Xans,1.90825
0.985,0.525,7,-10.637,1,0.185,0.0631,0.0,0.1159999999999999,0.425,120.011,6Y80EzVMJjFp9Yxy50SN7D,4,Dark Trap,LoyaltyRunsDeepInDaLongRun,1.4872333333333334
0.738,0.7120000000000001,10,-6.273,0,0.0897,0.0226,0.0,0.0773,0.358,149.005,0UzDPAMBI8miCHsYoqRb7g,4,Dark Trap,Skywalker,2.69155
0.675,0.574,6,-8.066,1,0.0559,0.0121,1.11e-05,0.108,0.482,135.037,3Q241k92c1I5sqKbdw6Ujb,4,Dark Trap,White Wine,2.594883333333333
0.8759999999999999,0.726,8,-7.572999999999999,0,0.1009999999999999,0.0489,4.02e-05,0.366,0.775,112.002,0Tts40MjmgraglRVSaggue,4,Dark Trap,Smoke Break,3.5221833333333334
0.725,0.5539999999999999,1,-10.66,1,0.0858,0.163,4.03e-06,0.489,0.231,120.08,5O7aJIOY5BWvpCkQo23092,4,Dark Trap,Louis V,3.8988666666666667
0.89,0.422,7,-7.894,0,0.113,0.235,0.0,0.0925,0.374,129.998,4MrtFJI2CDTRJs9FXpBdGo,4,Dark Trap,Fuck A Swisher,2.2560166666666666
0.8490000000000001,0.413,0,-9.274,0,0.346,0.00286,8.58e-05,0.106,0.4579999999999999,170.09599999999998,3DzuPzpdZtn3oFVZ9gcy0M,4,Dark Trap,RampartRange,1.64425
0.695,0.6859999999999999,9,-8.147,0,0.0478,0.000424,0.0023,0.365,0.354,210.438,6r7ULK6c5CLVvImjTIztl1,4,Dark Trap,Floor 555,1.55745
0.8759999999999999,0.519,11,-6.531000000000001,1,0.143,0.2019999999999999,0.0,0.108,0.158,189.962,6mAz8D1TmlTuef90dbNIiZ,4,Dark Trap,Plug Walk,2.9205
0.4629999999999999,0.632,7,-9.577,1,0.0525,0.3929999999999999,0.0,0.127,0.0894,163.71,6fxWseQSRKOF2nfkGbaJWO,4,Dark Trap,Haunt U,1.671
0.7090000000000001,0.362,11,-13.556,1,0.249,0.165,0.000132,0.107,0.455,146.023,694J4C7mBU2dWxQBphFslt,4,Dark Trap,Buttcheeks,3.1280166666666664
0.7709999999999999,0.5660000000000001,1,-5.607,1,0.264,0.0939,1.07e-05,0.109,0.2319999999999999,146.09799999999998,0kVivrCfN1ffLCno8z2TAJ,4,Dark Trap,Back off Me,2.246583333333333
0.136,0.821,3,-5.454,1,0.16,0.0965,0.0291,0.325,0.0362,192.94,4uVrs1SNb31FknIkIOTF9t,3,Dark Trap,Intro.Desolation,1.6997166666666668
0.476,0.495,7,-6.095,1,0.0242,3.28e-05,0.915,0.506,0.114,180.0,11NHApIN2R0DZJDypPYeFJ,4,Dark Trap,The Singularity,2.287183333333333
0.499,0.893,5,-5.803,1,0.14,0.0731,1.03e-06,0.0907,0.108,115.044,2jUav7K1nwfKyVosT94ACA,4,Dark Trap,D(R)Ead,2.70435
0.851,0.634,11,-8.672,0,0.196,0.26,0.882,0.0766,0.0399,135.017,67lnnsYIuwF3cFmweH0DgS,4,Dark Trap,Trench Coat,2.7102333333333335
0.241,0.928,10,-2.018,1,0.0543,3.26e-05,0.0,0.612,0.4029999999999999,120.229,0l2wHmelVoDebG5b3guSp6,5,Dark Trap,"I've Seen Satan, He Has Dreadlocks",1.7970333333333333
0.622,0.635,0,-6.501,0,0.0418,0.6509999999999999,7.88e-06,0.119,0.602,119.922,263xCtrMwyZsXxYcibwNEk,4,Dark Trap,Your Desire,2.5002833333333334
0.745,0.703,7,-10.077,1,0.149,0.0345,2.54e-06,0.095,0.402,144.933,1T6ahdAqK73fZ7UaN8lLMQ,4,Dark Trap,Byberry,1.5448333333333333
0.855,0.659,2,-5.867000000000001,1,0.092,0.0773,0.0,0.0957,0.736,119.989,15IO0wZKmtlASLBVAv2DbA,4,Dark Trap,Benadrylled,2.533333333333333
0.5489999999999999,0.44,4,-12.024,0,0.472,0.632,0.000779,0.0909,0.132,218.41,5bjvEzg9fG68IRMSrkVSot,4,Dark Trap,Dream Journal,5.01385
0.7020000000000001,0.5670000000000001,11,-10.223,0,0.1969999999999999,0.604,3.3e-05,0.359,0.195,120.081,6aksxALGxEL6kOOvITALIm,4,Dark Trap,Hannah Baker,3.2618833333333335
0.53,0.732,1,-5.921,1,0.235,0.0608,7.35e-05,0.073,0.4579999999999999,132.02200000000002,5LuB8k1xvs3cWKTgg7fM6l,4,Dark Trap,20k,2.9697
0.726,0.5489999999999999,7,-7.115,1,0.0925,0.00587,3.6200000000000006e-05,0.345,0.0855,138.03799999999998,34eGYn0anbn2aEgdos5IBY,4,Dark Trap,Whatever,2.6578
0.708,0.423,2,-7.582999999999999,1,0.0555,0.0156,0.000113,0.136,0.0712,124.989,5R2pG7PUaEelpscZrA814W,4,Dark Trap,Nightstalker,2.416
0.66,0.604,0,-7.0,1,0.421,0.247,0.000128,0.196,0.435,155.196,5XGeOySEuf66LxJoVqzfeW,4,Dark Trap,Headfuck,1.90295
0.447,0.652,1,-3.729,1,0.0315,0.0432,0.00371,0.184,0.0367,117.009,16We63cC503m1TMVeZlrvL,3,Dark Trap,sleep at night,2.6863
0.278,0.47,2,-15.062,1,0.0456,8.6e-05,0.00235,0.148,0.0775,137.961,0xWggLjkf1hLZB5cZP874Q,5,Dark Trap,Pulling Teeth,3.3714333333333335
0.321,0.949,0,-7.297000000000001,0,0.555,0.0033399999999999,0.217,0.579,0.196,154.996,4OcxBd349UIgErVz81V2TY,4,Dark Trap,AI,2.9097833333333334
0.542,0.923,9,-5.924,1,0.306,0.0033399999999999,0.505,0.397,0.321,149.88299999999998,4BkM0A2FwgLB8Av8fKLMzg,4,Dark Trap,Lazaretto,1.8888833333333332
0.688,0.6579999999999999,1,-4.155,1,0.0695,0.105,1.89e-06,0.335,0.28,151.23,7pas6O1LYbaeChEFQBhPFU,4,Dark Trap,coordinate,3.7732833333333335
0.953,0.38,8,-4.941,1,0.261,0.00957,0.0,0.127,0.128,133.941,4HfaOznGhHYWqPtpLYz2PB,4,Dark Trap,Rocket Ship,1.94745
0.8809999999999999,0.742,0,-3.736,1,0.0535,0.14,2.49e-06,0.156,0.432,116.997,0mnVrUP1TAoO223C0N2NYI,4,Dark Trap,Trap (feat. Lil Baby),3.0797
0.897,0.662,1,-6.903,0,0.292,0.0852,0.0,0.534,0.389,112.511,78QR3Wp35dqAhFEc2qAGjE,4,Dark Trap,Drip Too Hard (Lil Baby & Gunna),2.4257166666666667
0.705,0.619,1,-5.862,1,0.085,0.143,0.0,0.176,0.465,146.02700000000002,4mIXmsA9lwT7sk8rkrnEFE,4,Dark Trap,Snow Globe (feat. NAV) - Remix,3.954
0.782,0.449,11,-10.708,0,0.364,0.268,4.11e-05,0.111,0.34,116.056,5J7oY1Dn3fME9mUEsZtGvd,4,Dark Trap,1000,2.0
0.643,0.82,11,-6.281000000000001,1,0.174,0.186,9.47e-06,0.1009999999999999,0.266,153.102,6Shhh5DVoTBp9KWV1hsba2,4,Dark Trap,Henny,2.71915
0.73,0.581,6,-5.832999999999999,0,0.0828,0.0295,1.3e-05,0.106,0.359,137.98,2ZN1EnypRwsD38EoFRwmu9,4,Dark Trap,Droptop in the Rain (feat. Tory Lanez),3.01445
0.648,0.5429999999999999,4,-9.082,0,0.213,0.126,0.0,0.1009999999999999,0.192,159.92700000000002,65xzgxTCk4JcmhcHXtt7oL,4,Dark Trap,Flexin,3.6001333333333334
0.481,0.604,5,-6.299,0,0.377,0.149,0.0,0.162,0.257,160.078,3x5F5wMcutQ4Fluez44tZm,4,Dark Trap,HOOD,3.0493166666666665
0.738,0.581,3,-6.776,0,0.217,0.28,0.0,0.1009999999999999,0.635,157.967,1CJzOLz3J4zhXSj3MFOmD5,4,Dark Trap,For My Bros,4.050833333333333
0.84,0.539,7,-6.146,1,0.0965,0.0423,1.34e-06,0.124,0.07,140.016,20BSdaBpIUvUv6PUvqJN8l,4,Dark Trap,Dope Game,3.65715
0.936,0.7040000000000001,5,-5.47,0,0.457,0.0632,0.0,0.104,0.5660000000000001,130.02200000000002,1ttPzkTSpQUFcEGx8bjerL,4,Dark Trap,Every Season,3.5729333333333333
0.908,0.499,6,-7.792999999999999,0,0.642,0.267,0.0,0.078,0.114,132.968,2H5CLUmtvo2VHEeWzMtUqW,4,Dark Trap,LOST (feat. Kid Cudi),4.646
0.925,0.628,6,-7.587000000000001,1,0.131,0.0604,0.0,0.358,0.81,120.021,2FTOLKjQUswhpdMFq15Raf,4,Dark Trap,SPEEDBOAT,3.7088833333333335
0.906,0.444,4,-8.692,0,0.384,0.136,6.440000000000001e-05,0.173,0.6779999999999999,140.063,4gmmRb6bZJffOOiww1JGTO,4,Dark Trap,No Heart,3.917333333333333
0.8029999999999999,0.7190000000000001,0,-4.485,1,0.392,0.344,0.0,0.425,0.5489999999999999,129.945,7gHZGXSJzM29WA384suYY2,4,Dark Trap,Secure The Bag,3.97375
0.487,0.789,8,-3.69,1,0.044,0.00947,4.05e-06,0.1889999999999999,0.0564,150.007,7wBJfHzpfI3032CSD7CE2m,4,Dark Trap,STARGAZING,4.511916666666667
0.77,0.4589999999999999,9,-6.255,1,0.0646,0.387,0.0,0.0792,0.418,146.908,2JuKanDBTFLx1rVuypB8tQ,4,Dark Trap,Blue Faces,2.8273333333333333
0.745,0.617,6,-7.22,0,0.144,0.168,0.0,0.389,0.185,125.98,0joQFwiBKmi6X1Iq5R1ubH,4,Dark Trap,Codeine Crazy,5.781783333333333
0.887,0.627,9,-4.14,0,0.0468,0.0428,0.0,0.109,0.326,127.108,0et3KfGLKitEvAnvzIa4X0,4,Dark Trap,Who Shot Johnny?,2.764483333333333
0.574,0.812,9,-4.181,0,0.396,0.00757,0.0,0.15,0.488,147.734,0M52bTppxI3QQxan8ftIsY,4,Dark Trap,Rari (feat. Future),2.0918833333333335
0.6809999999999999,0.608,1,-8.302,1,0.0779,0.0745,6.4e-05,0.108,0.175,159.914,1u6rWB9oU2ngLcidsACqsM,4,Dark Trap,Days,2.59545
0.595,0.534,1,-8.747,1,0.318,0.0106,0.00157,0.107,0.134,162.066,6PHbWsTTlmQKF9i9VC1KFv,4,Dark Trap,Ridin Strikers,3.7558
0.72,0.424,2,-11.964,1,0.387,0.0122,0.0126,0.4529999999999999,0.228,150.01,6dVZCbi9CYtD9LjAHXRjIG,4,Dark Trap,Mask Off (feat. Kendrick Lamar) - Remix,4.3071166666666665
0.5770000000000001,0.447,8,-5.892,1,0.2769999999999999,0.00627,0.00022,0.0899,0.1889999999999999,148.472,6REbwUNlppTfcnV4d4ZoZi,4,Dark Trap,Swimming Pools (Drank),4.13
0.755,0.631,8,-7.9,1,0.152,0.0816,1.36e-05,0.111,0.525,153.094,3vCzerngFaftC640dbuh8B,4,Dark Trap,Lies About You (feat. Lil Durk),2.9281
0.737,0.562,5,-8.156,1,0.373,0.283,0.0,0.0727,0.457,162.03,0rGipWrGwAnZsaVkyiJpap,4,Dark Trap,Day for Day,2.8052
0.701,0.662,6,-7.013999999999999,0,0.316,0.4029999999999999,0.0,0.109,0.616,132.418,09GFuRGVmdfKNuGNcRxEJP,4,Dark Trap,Neptun,2.4762833333333334
0.674,0.862,7,-3.4,1,0.231,0.0189,0.0,0.113,0.357,160.07299999999998,3Z52thjMFyjbF5L35dcBwG,4,Dark Trap,MiAMi (feat. Gunna),4.0745
0.581,0.662,9,-5.239,1,0.303,0.0153,0.0,0.111,0.434,186.046,1wJRveJZLSb1rjhnUHQiv6,4,Dark Trap,Swervin (feat. 6ix9ine),3.1581166666666665
0.747,0.557,1,-8.971,0,0.069,0.369,3.53e-05,0.103,0.552,149.965,4JRe23RYB0fN3rkYj1Uqm2,4,Dark Trap,12,3.2533333333333334
0.595,0.645,6,-4.872,1,0.108,0.0866,1.74e-05,0.165,0.205,134.941,7EtAE242kivzlxxOAL29bS,4,Dark Trap,Hardly,2.6286666666666667
0.768,0.484,11,-9.1,0,0.3279999999999999,0.0816,0.0,0.342,0.5479999999999999,158.967,5yBkL33OP3NXvlBWZa6su4,4,Dark Trap,Savage,2.296
0.66,0.784,6,-7.696000000000001,1,0.285,0.0806,0.0,0.113,0.642,157.991,6b4A1mLzePAHGn3XCicLAe,4,Dark Trap,SIRENS | Z1RENZ [FEAT. J.I.D | J.1.D],3.9351166666666666
0.847,0.733,10,-6.439,0,0.16,0.0057399999999999,1.04e-05,0.151,0.2019999999999999,130.029,6pcywuOeGGWeOQzdUyti6k,4,Dark Trap,Glock In My Lap,3.2265166666666665
0.7440000000000001,0.674,1,-7.518,0,0.0641,0.356,0.0,0.128,0.316,134.02100000000002,14PWHDV87nXiSuClZDsEYC,4,Dark Trap,Richard Millie Plain,3.335583333333333
0.89,0.633,11,-5.475,1,0.168,0.0232,0.000343,0.0993,0.425,139.94799999999998,1XRgIKC5TPwo7nWGyKqgG0,4,Dark Trap,I Get the Bag (feat. Migos),3.8847833333333335
0.861,0.4479999999999999,2,-8.256,1,0.111,0.00761,0.000408,0.0902,0.0487,125.022,5ihDGnhQgMA0F0tk9fNLlA,4,Dark Trap,Thought It Was a Drought,4.420216666666667
0.772,0.7859999999999999,1,-5.337000000000001,1,0.24,0.113,0.0,0.2019999999999999,0.233,130.071,5BSz8sJO2YmKfNVQG7fq2J,4,Dark Trap,ULT,4.117583333333333
0.772,0.413,0,-8.193,0,0.089,0.0361,0.0,0.111,0.211,131.965,01Lr5YepbgjXAWR9iOEyH1,4,Dark Trap,Love Sosa,4.10355
0.728,0.628,1,-4.766,1,0.191,0.01,6.53e-05,0.0735,0.3929999999999999,160.94,5YP6yKgGGsXKukqxXypVAf,4,Dark Trap,F&N,3.1571333333333333
0.7829999999999999,0.621,0,-7.053,0,0.0782,0.1689999999999999,0.153,0.0909,0.411,147.97,5lz22ruIyhbvO7Qw2Mt157,4,Dark Trap,Remember Me,2.4
0.759,0.73,0,-7.985,0,0.0516,0.145,3.06e-06,0.11,0.74,115.007,7eBqSVxrzQZtK2mmgRG6lC,4,Dark Trap,Murder On My Mind,4.4739
0.497,0.489,11,-7.724,0,0.294,0.0576,9.91e-05,0.122,0.231,171.85299999999998,4Q3N4Ct4zCuIHuZ65E3BD4,4,Dark Trap,Tunnel Vision,4.469783333333333
0.7929999999999999,0.395,1,-5.577999999999999,1,0.385,0.2769999999999999,1.4e-05,0.109,0.129,154.054,4F6yN5FsFW10Ucx7cLCzBh,4,Dark Trap,Ready (feat. Gunna),3.5547833333333334
0.716,0.541,1,-7.909,1,0.149,0.0021,0.0,0.115,0.387,139.97799999999998,2bSk87AVkCIIC3Bcligq1z,4,Dark Trap,Life Goes On,4.117583333333333
0.794,0.4479999999999999,10,-4.771,0,0.0539,0.591,0.0,0.109,0.588,120.055,2LNMhZ3YijTO7USmqjgJfG,4,Dark Trap,CLOUT COBAIN | CLOUT CO13A1N,3.85555
0.603,0.67,2,-4.809,1,0.25,0.0871,0.0,0.326,0.159,179.68400000000003,6pUBrvKfJL4qmn95mxU7rC,4,Dark Trap,Respect the Game,3.20165
0.743,0.5710000000000001,7,-6.053999999999999,0,0.145,0.24,0.0,0.291,0.495,119.054,0ESJlaM8CE1jRWaNtwSNj8,4,Dark Trap,beibs in the trap,3.5643833333333332
0.7909999999999999,0.735,5,-4.763999999999999,0,0.16,0.0427,0.0,0.134,0.497,144.985,2Am26UXisQ91vBLYdqd7Pa,4,Dark Trap,Underdog (Lil Baby & Gunna),3.530883333333333
0.7809999999999999,0.597,10,-6.794,0,0.23,0.0415,0.0,0.152,0.544,158.043,7wcyO1rrH3Ru4t659IjG41,4,Dark Trap,Crushed Up,2.49915
0.557,0.526,8,-9.499,0,0.3229999999999999,0.00946,0.0,0.128,0.123,159.908,2MyCT1iCuBUhcO8zbjOyRW,4,Dark Trap,Dance For Me (feat. NAV),5.430883333333333
0.774,0.706,2,-6.494,1,0.355,0.00163,1.28e-06,0.104,0.382,152.891,7fxSLnklnayJNBIKntXedZ,4,Dark Trap,Slidin,3.08395
0.799,0.636,10,-8.113,0,0.0852,0.0423,0.0,0.106,0.439,126.012,5pL7AIud5STzlQBlTJp7WT,4,Dark Trap,DIRTY DIANA,2.1637833333333334
0.7120000000000001,0.778,5,-6.738,0,0.0408,0.00365,0.0,0.127,0.469,139.976,4HXydnNLWEAASziH3965ZE,4,Dark Trap,Chicken Soup,3.211533333333333
0.6559999999999999,0.5720000000000001,2,-8.21,1,0.0627,0.0228,0.0935,0.1639999999999999,0.176,159.843,5zsQiqQgr5Ta70y2czV280,4,Dark Trap,Risky,2.800133333333333
0.904,0.575,1,-7.822999999999999,1,0.346,0.0493,0.0,0.256,0.359,141.039,1SHei85qV8JtytFwJq3MkF,4,Dark Trap,break da law,2.962466666666667
0.6679999999999999,0.805,1,-4.964,0,0.1009999999999999,0.161,1.69e-06,0.139,0.31,150.02100000000002,1T5mVPJE6LilJ7f73L3UDo,4,Dark Trap,Gook,2.777066666666667
0.964,0.487,10,-6.071000000000001,0,0.421,0.0012699999999999,6.57e-06,0.115,0.107,127.05,577YBGuskWkVDCxZrLRB4v,4,Dark Trap,Pure Cocaine,2.567066666666667
0.635,0.632,5,-8.21,0,0.275,0.000185,0.0,0.0615,0.233,162.023,6yMU8B5bngQpBBcYaFWqBC,4,Dark Trap,Real in My Veins (feat. T-Shyne),4.172883333333333
0.813,0.483,3,-8.044,0,0.457,0.144,0.0,0.0991,0.3979999999999999,132.954,0oK6aZFtGPCCQ83lChpGO3,4,Dark Trap,Nolia (feat. Kevin Gates),3.3684166666666666
0.653,0.91,6,-3.797,1,0.319,0.114,0.0,0.111,0.818,182.204,7hZoTr4ffMGqm9opMiGmBp,4,Dark Trap,ONCE UPON A TIME (FREESTYLE),2.51365
0.851,0.5589999999999999,6,-8.267000000000001,1,0.3279999999999999,0.306,1.6899999999999997e-05,0.108,0.292,126.02,7C3Q2ZwTi8Uv5egru4g03j,4,Dark Trap,PEN,3.3524333333333334
0.8059999999999999,0.426,4,-8.093,0,0.474,0.023,0.0,0.133,0.0626,143.805,1q9q1qYxWEumKDEcSq5ztg,4,Dark Trap,What You Want,2.025316666666667
0.71,0.715,6,-7.965,0,0.0817,0.251,3.02e-06,0.289,0.449,159.95600000000002,7yMvF3mjdsFStdOiMpiFNx,4,Dark Trap,Analog Keys,2.8037833333333335
